type,query,result,source_num,count-example,down_links,count-example-num,time,holds_policies,holds_not_policies,unknown_policies
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^geneva$|^rotterdam$;FinalNodeRegex:bucharest;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,3.0,['geneva'],"[""('zurich', 'frankfurt')""]",1.0,0.36647582054138184,702,720,557
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^rotterdam$;FinalNodeRegex:bucharest;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,2.0,['luxembourg'],"[""('strasbourg', 'luxembourg')""]",1.0,0.490217924118042,702,721,556
loadbalancing,Type:loadbalancing;IngressNodeRegex:^rotterdam$;FinalNodeRegex:bucharest;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['rotterdam'],"[""('amsterdam', 'rotterdam')""]",1.0,0.5938284397125244,702,722,555
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^geneva$|^marseille$|^rotterdam$;FinalNodeRegex:frankfurt;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,4.0,"['geneva', 'marseille']","[""('zurich', 'frankfurt')""]",2.0,0.49703025817871094,702,724,553
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^rotterdam$;FinalNodeRegex:frankfurt;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,2.0,"['luxembourg', 'rotterdam']","[""('brussels', 'frankfurt')""]",2.0,0.5072276592254639,702,726,551
loadbalancing,Type:loadbalancing;IngressNodeRegex:^amsterdam$;FinalNodeRegex:marseille;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:3;,wrong,1.0,['amsterdam'],"[""('marseille', 'milan')""]",1.0,0.43509793281555176,702,727,550
loadbalancing,Type:loadbalancing;IngressNodeRegex:^basel$;FinalNodeRegex:marseille;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['basel'],"[""('marseille', 'milan')""]",1.0,0.43569374084472656,702,728,549
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^lyon$|^istanbul$|^bucharest$|^rotterdam$;FinalNodeRegex:roma;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,5.0,"['lyon', 'istanbul', 'bucharest']","[""('roma', 'zurich')""]",3.0,0.44096875190734863,702,731,546
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^rotterdam$;FinalNodeRegex:roma;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,2.0,['rotterdam'],"[""('amsterdam', 'rotterdam')""]",1.0,0.6126697063446045,702,732,545
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$;FinalNodeRegex:roma;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['luxembourg'],"[""('brussels', 'frankfurt')""]",1.0,0.47249746322631836,702,733,544
loadbalancing,Type:loadbalancing;IngressNodeRegex:^paris$;FinalNodeRegex:roma;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:4;,wrong,1.0,['paris'],"[""('madrid', 'paris')""]",1.0,0.45029616355895996,702,734,543
loadbalancing,Type:loadbalancing;IngressNodeRegex:^amsterdam$|^warsaw$|^frankfurt$|^kiev$;FinalNodeRegex:barcelona;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,4.0,"['amsterdam', 'warsaw', 'kiev']","[""('brussels', 'amsterdam')""]",3.0,0.5645456314086914,702,737,540
loadbalancing,Type:loadbalancing;IngressNodeRegex:^basel$;FinalNodeRegex:barcelona;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:4;,wrong,1.0,['basel'],"[""('zurich', 'frankfurt')""]",1.0,0.374159574508667,702,738,539
loadbalancing,Type:loadbalancing;IngressNodeRegex:^strasbourg$;FinalNodeRegex:barcelona;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:3;,wrong,1.0,['strasbourg'],"[""('zurich', 'frankfurt')""]",1.0,0.3877694606781006,702,739,538
loadbalancing,Type:loadbalancing;IngressNodeRegex:^frankfurt$;FinalNodeRegex:barcelona;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['frankfurt'],"[""('barcelona', 'marseille')""]",1.0,0.4852321147918701,702,740,537
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^rotterdam$;FinalNodeRegex:budapest;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:4;,wrong,2.0,"['luxembourg', 'rotterdam']","[""('geneva', 'zurich')""]",2.0,0.6105318069458008,702,742,535
loadbalancing,Type:loadbalancing;IngressNodeRegex:^frankfurt$|^brussels$|^paris$|^warsaw$|^strasbourg$|^amsterdam$|^london$|^basel$;FinalNodeRegex:budapest;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,8.0,"['brussels', 'paris', 'strasbourg', 'amsterdam', 'london', 'basel']","[""('geneva', 'paris')""]",6.0,0.4143993854522705,702,748,529
loadbalancing,Type:loadbalancing;IngressNodeRegex:^frankfurt$|^warsaw$;FinalNodeRegex:budapest;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,2.0,['warsaw'],"[""('budapest', 'bucharest')""]",1.0,0.6121292114257812,702,749,528
loadbalancing,Type:loadbalancing;IngressNodeRegex:^frankfurt$;FinalNodeRegex:budapest;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['frankfurt'],"[""('praha', 'bratislava')""]",1.0,0.5177590847015381,702,750,527
loadbalancing,Type:loadbalancing;IngressNodeRegex:^zurich$|^madrid$;FinalNodeRegex:budapest;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:3;,wrong,2.0,"['zurich', 'madrid']","[""('geneva', 'zurich')""]",2.0,0.5562553405761719,702,752,525
loadbalancing,Type:loadbalancing;IngressNodeRegex:^geneva$;FinalNodeRegex:budapest;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:5;,wrong,1.0,['geneva'],"[""('paris', 'lyon')""]",1.0,0.5153670310974121,702,753,524
loadbalancing,Type:loadbalancing;IngressNodeRegex:^milan$|^basel$|^strasbourg$;FinalNodeRegex:brussels;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,3.0,['basel'],"[""('budapest', 'sofia')""]",1.0,0.3581364154815674,702,754,523
loadbalancing,Type:loadbalancing;IngressNodeRegex:^milan$|^strasbourg$;FinalNodeRegex:brussels;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,2.0,['milan'],"[""('marseille', 'milan')""]",1.0,0.5920212268829346,702,755,522
loadbalancing,Type:loadbalancing;IngressNodeRegex:^london$|^geneva$;FinalNodeRegex:brussels;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:3;,wrong,2.0,['geneva'],"[""('warsaw', 'kiev')""]",1.0,0.546196699142456,702,756,521
loadbalancing,Type:loadbalancing;IngressNodeRegex:^london$;FinalNodeRegex:brussels;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:3;,wrong,1.0,['london'],"[""('brussels', 'paris')""]",1.0,0.5235028266906738,702,757,520
loadbalancing,Type:loadbalancing;IngressNodeRegex:^strasbourg$;FinalNodeRegex:brussels;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['strasbourg'],"[""('brussels', 'frankfurt')""]",1.0,0.619769811630249,702,758,519
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^rotterdam$;FinalNodeRegex:bratislava;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:4;,wrong,2.0,"['luxembourg', 'rotterdam']","[""('brussels', 'frankfurt')""]",2.0,0.5654540061950684,702,760,517
loadbalancing,Type:loadbalancing;IngressNodeRegex:^frankfurt$|^brussels$|^paris$|^strasbourg$|^amsterdam$|^kiev$|^london$|^basel$;FinalNodeRegex:bratislava;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,8.0,"['brussels', 'paris', 'strasbourg', 'amsterdam', 'london', 'basel']","[""('budapest', 'sofia')""]",6.0,0.48043274879455566,702,766,511
loadbalancing,Type:loadbalancing;IngressNodeRegex:^frankfurt$|^kiev$;FinalNodeRegex:bratislava;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,2.0,['frankfurt'],"[""('vienna', 'frankfurt')""]",1.0,0.5521500110626221,702,767,510
loadbalancing,Type:loadbalancing;IngressNodeRegex:^zurich$|^madrid$;FinalNodeRegex:bratislava;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:3;,wrong,2.0,"['zurich', 'madrid']","[""('vienna', 'milan')""]",2.0,0.34766387939453125,702,769,508
loadbalancing,Type:loadbalancing;IngressNodeRegex:^kiev$;FinalNodeRegex:bratislava;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['kiev'],"[""('budapest', 'bucharest')""]",1.0,0.4722411632537842,702,770,507
loadbalancing,Type:loadbalancing;IngressNodeRegex:^geneva$;FinalNodeRegex:bratislava;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:5;,wrong,1.0,['geneva'],"[""('brussels', 'paris')""]",1.0,0.3936762809753418,702,771,506
loadbalancing,Type:loadbalancing;IngressNodeRegex:^brussels$;FinalNodeRegex:geneva;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:3;,wrong,1.0,['brussels'],"[""('strasbourg', 'frankfurt')""]",1.0,0.5446822643280029,702,772,505
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$;FinalNodeRegex:geneva;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:5;,wrong,1.0,['luxembourg'],"[""('strasbourg', 'frankfurt')""]",1.0,0.4937734603881836,702,773,504
loadbalancing,Type:loadbalancing;IngressNodeRegex:^strasbourg$|^paris$|^athens$|^london$|^madrid$;FinalNodeRegex:geneva;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,5.0,"['strasbourg', 'athens', 'london', 'madrid']","[""('geneva', 'zurich')""]",4.0,0.36790013313293457,702,777,500
loadbalancing,Type:loadbalancing;IngressNodeRegex:^paris$;FinalNodeRegex:geneva;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['paris'],"[""('geneva', 'lyon')""]",1.0,0.6977674961090088,702,778,499
loadbalancing,Type:loadbalancing;IngressNodeRegex:^rotterdam$;FinalNodeRegex:geneva;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:4;,wrong,1.0,['rotterdam'],"[""('strasbourg', 'frankfurt')""]",1.0,0.5202269554138184,702,779,498
loadbalancing,Type:loadbalancing;IngressNodeRegex:^rotterdam$|^barcelona$;FinalNodeRegex:strasbourg;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:3;,wrong,2.0,"['rotterdam', 'barcelona']","[""('brussels', 'paris')""]",2.0,0.38848233222961426,702,781,496
loadbalancing,Type:loadbalancing;IngressNodeRegex:^paris$|^brussels$|^zurich$|^roma$|^madrid$|^milan$;FinalNodeRegex:strasbourg;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,6.0,"['paris', 'roma', 'madrid', 'milan']","[""('paris', 'lyon')""]",4.0,0.4400813579559326,702,785,492
loadbalancing,Type:loadbalancing;IngressNodeRegex:^brussels$|^zurich$;FinalNodeRegex:strasbourg;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,2.0,"['brussels', 'zurich']","[""('strasbourg', 'frankfurt')""]",2.0,0.3483920097351074,702,787,490
loadbalancing,Type:loadbalancing;IngressNodeRegex:^vienna$|^frankfurt$|^budapest$|^bucharest$|^istanbul$|^roma$|^zurich$|^athens$|^sofia$|^kiev$|^warsaw$|^praha$|^bratislava$;FinalNodeRegex:rotterdam;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,13.0,"['vienna', 'budapest', 'bucharest', 'istanbul', 'roma', 'zurich', 'athens', 'sofia', 'kiev', 'warsaw', 'praha', 'bratislava']","[""('vienna', 'milan')""]",12.0,0.4847695827484131,702,799,478
loadbalancing,Type:loadbalancing;IngressNodeRegex:^frankfurt$;FinalNodeRegex:rotterdam;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['frankfurt'],"[""('brussels', 'rotterdam')""]",1.0,0.5202951431274414,702,800,477
loadbalancing,Type:loadbalancing;IngressNodeRegex:^geneva$;FinalNodeRegex:rotterdam;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:5;,wrong,1.0,['geneva'],"[""('strasbourg', 'frankfurt')""]",1.0,0.5010864734649658,702,801,476
loadbalancing,Type:loadbalancing;IngressNodeRegex:^strasbourg$|^basel$|^milan$;FinalNodeRegex:rotterdam;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:3;,wrong,3.0,"['strasbourg', 'basel', 'milan']","[""('zurich', 'frankfurt')""]",3.0,0.477283239364624,702,804,473
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^madrid$|^rotterdam$|^zurich$;FinalNodeRegex:vienna;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,4.0,['madrid'],"[""('brussels', 'paris')""]",1.0,0.38170671463012695,702,805,472
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^rotterdam$|^zurich$;FinalNodeRegex:vienna;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,3.0,['zurich'],"[""('vienna', 'milan')""]",1.0,0.5539801120758057,702,806,471
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^rotterdam$;FinalNodeRegex:vienna;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,2.0,"['luxembourg', 'rotterdam']","[""('brussels', 'frankfurt')""]",2.0,0.6281254291534424,702,808,469
loadbalancing,Type:loadbalancing;IngressNodeRegex:^geneva$;FinalNodeRegex:vienna;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:3;,wrong,1.0,['geneva'],"[""('warsaw', 'frankfurt')""]",1.0,0.4630098342895508,702,809,468
loadbalancing,Type:loadbalancing;IngressNodeRegex:^vienna$|^frankfurt$|^budapest$|^bucharest$|^istanbul$|^athens$|^sofia$|^kiev$|^warsaw$|^praha$|^bratislava$;FinalNodeRegex:luxembourg;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,11.0,"['vienna', 'budapest', 'bucharest', 'istanbul', 'athens', 'sofia', 'kiev', 'warsaw', 'praha', 'bratislava']","[""('paris', 'lyon')""]",10.0,0.481797456741333,702,819,458
loadbalancing,Type:loadbalancing;IngressNodeRegex:^frankfurt$;FinalNodeRegex:luxembourg;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['frankfurt'],"[""('strasbourg', 'luxembourg')""]",1.0,0.3490729331970215,702,820,457
loadbalancing,Type:loadbalancing;IngressNodeRegex:^roma$|^zurich$|^london$;FinalNodeRegex:luxembourg;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:3;,wrong,3.0,"['roma', 'zurich']","[""('strasbourg', 'luxembourg')""]",2.0,0.394298791885376,702,822,455
loadbalancing,Type:loadbalancing;IngressNodeRegex:^london$;FinalNodeRegex:luxembourg;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:3;,wrong,1.0,['london'],"[""('brussels', 'paris')""]",1.0,0.4895176887512207,702,823,454
loadbalancing,Type:loadbalancing;IngressNodeRegex:^milan$;FinalNodeRegex:luxembourg;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:4;,wrong,1.0,['milan'],"[""('strasbourg', 'luxembourg')""]",1.0,0.37476611137390137,702,824,453
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^rotterdam$;FinalNodeRegex:athens;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:6;,wrong,2.0,"['luxembourg', 'rotterdam']","[""('geneva', 'zurich')""]",2.0,0.35805225372314453,702,826,451
loadbalancing,Type:loadbalancing;IngressNodeRegex:^frankfurt$|^brussels$|^paris$|^strasbourg$|^amsterdam$|^london$|^basel$;FinalNodeRegex:athens;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:3;,wrong,7.0,"['frankfurt', 'brussels', 'paris', 'strasbourg', 'amsterdam', 'london', 'basel']","[""('sofia', 'athens')""]",7.0,0.42014122009277344,702,833,444
loadbalancing,Type:loadbalancing;IngressNodeRegex:^geneva$;FinalNodeRegex:athens;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:7;,wrong,1.0,['geneva'],"[""('lyon', 'marseille')""]",1.0,0.31428027153015137,702,834,443
loadbalancing,Type:loadbalancing;IngressNodeRegex:^zurich$|^madrid$;FinalNodeRegex:athens;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:4;,wrong,2.0,"['zurich', 'madrid']","[""('geneva', 'zurich')""]",2.0,0.3693516254425049,702,836,441
loadbalancing,Type:loadbalancing;IngressNodeRegex:^athens$;FinalNodeRegex:basel;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:3;,wrong,1.0,['athens'],"[""('geneva', 'basel')""]",1.0,0.41548752784729004,702,837,440
loadbalancing,Type:loadbalancing;IngressNodeRegex:^amsterdam$|^frankfurt$|^paris$|^istanbul$|^bucharest$|^kiev$|^warsaw$|^london$|^madrid$;FinalNodeRegex:basel;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,9.0,"['amsterdam', 'frankfurt', 'istanbul', 'bucharest', 'kiev', 'warsaw', 'london', 'madrid']","[""('strasbourg', 'basel')""]",8.0,0.3919661045074463,702,845,432
loadbalancing,Type:loadbalancing;IngressNodeRegex:^paris$;FinalNodeRegex:basel;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['paris'],"[""('geneva', 'basel')""]",1.0,0.4358336925506592,702,846,431
loadbalancing,Type:loadbalancing;IngressNodeRegex:^brussels$;FinalNodeRegex:basel;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:5;,wrong,1.0,['brussels'],"[""('geneva', 'basel')""]",1.0,0.3874831199645996,702,847,430
loadbalancing,Type:loadbalancing;IngressNodeRegex:^rotterdam$;FinalNodeRegex:basel;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:7;,wrong,1.0,['rotterdam'],"[""('geneva', 'basel')""]",1.0,0.41863083839416504,702,848,429
loadbalancing,Type:loadbalancing;IngressNodeRegex:^amsterdam$|^budapest$|^sofia$|^roma$|^basel$|^strasbourg$|^praha$;FinalNodeRegex:paris;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,7.0,"['sofia', 'basel']","[""('geneva', 'zurich')""]",2.0,0.45690250396728516,702,850,427
loadbalancing,Type:loadbalancing;IngressNodeRegex:^amsterdam$|^budapest$|^roma$|^strasbourg$|^praha$;FinalNodeRegex:paris;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,5.0,"['budapest', 'roma', 'strasbourg', 'praha']","[""('brussels', 'frankfurt')""]",4.0,0.4843871593475342,702,854,423
loadbalancing,Type:loadbalancing;IngressNodeRegex:^amsterdam$;FinalNodeRegex:paris;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['amsterdam'],"[""('london', 'paris')""]",1.0,0.7985179424285889,702,855,422
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^geneva$|^rotterdam$|^roma$|^lyon$;FinalNodeRegex:istanbul;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,5.0,"['roma', 'lyon']","[""('kiev', 'bucharest')""]",2.0,0.4692232608795166,702,857,420
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^geneva$|^rotterdam$;FinalNodeRegex:istanbul;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,3.0,"['luxembourg', 'rotterdam']","[""('brussels', 'frankfurt')""]",2.0,0.5853056907653809,702,859,418
loadbalancing,Type:loadbalancing;IngressNodeRegex:^geneva$;FinalNodeRegex:istanbul;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['geneva'],"[""('geneva', 'basel')""]",1.0,0.6428875923156738,702,860,417
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^geneva$|^milan$|^rotterdam$;FinalNodeRegex:kiev;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,4.0,['milan'],"[""('warsaw', 'kiev')""]",1.0,0.42746496200561523,702,861,416
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^geneva$|^rotterdam$;FinalNodeRegex:kiev;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,3.0,['geneva'],"[""('geneva', 'zurich')""]",1.0,0.4809746742248535,702,862,415
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^rotterdam$;FinalNodeRegex:kiev;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,2.0,['rotterdam'],"[""('brussels', 'rotterdam')""]",1.0,0.6369333267211914,702,863,414
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$;FinalNodeRegex:kiev;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['luxembourg'],"[""('brussels', 'frankfurt')""]",1.0,0.6411752700805664,702,864,413
loadbalancing,Type:loadbalancing;IngressNodeRegex:^marseille$;FinalNodeRegex:kiev;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:3;,wrong,1.0,['marseille'],"[""('london', 'amsterdam')""]",1.0,0.4524977207183838,702,865,412
loadbalancing,Type:loadbalancing;IngressNodeRegex:^amsterdam$|^istanbul$|^bucharest$|^basel$|^strasbourg$;FinalNodeRegex:lyon;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,5.0,"['amsterdam', 'istanbul', 'basel']","[""('london', 'paris')""]",3.0,0.38414669036865234,702,868,409
loadbalancing,Type:loadbalancing;IngressNodeRegex:^geneva$;FinalNodeRegex:lyon;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:3;,wrong,1.0,['geneva'],"[""('zurich', 'milan')""]",1.0,0.4619777202606201,702,869,408
loadbalancing,Type:loadbalancing;IngressNodeRegex:^bucharest$|^strasbourg$;FinalNodeRegex:lyon;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,2.0,"['bucharest', 'strasbourg']","[""('paris', 'lyon')""]",2.0,0.33327507972717285,702,871,406
waypoint,Type:waypoint;IngressNodeRegex:^madrid$|^barcelona$;FinalNodeRegex:warsaw;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:madrid;,wrong,2.0,['barcelona'],"[""('warsaw', 'frankfurt')""]",1.0,0.5033469200134277,702,872,405
waypoint,Type:waypoint;IngressNodeRegex:^madrid$;FinalNodeRegex:warsaw;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:madrid;,correct,1.0,,,0.0,0.6905457973480225,703,872,404
waypoint,Type:waypoint;IngressNodeRegex:^basel$;FinalNodeRegex:warsaw;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:basel;,correct,1.0,,,0.0,0.7609853744506836,704,872,403
waypoint,Type:waypoint;IngressNodeRegex:^strasbourg$|^basel$;FinalNodeRegex:warsaw;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:strasbourg;,wrong,2.0,['basel'],"[""('strasbourg', 'frankfurt')""]",1.0,0.46698546409606934,704,873,402
waypoint,Type:waypoint;IngressNodeRegex:^strasbourg$;FinalNodeRegex:warsaw;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:strasbourg;,correct,1.0,,,0.0,0.7447984218597412,705,873,401
waypoint,Type:waypoint;IngressNodeRegex:^barcelona$;FinalNodeRegex:warsaw;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:barcelona;,correct,1.0,,,0.0,0.8542115688323975,706,873,400
waypoint,Type:waypoint;IngressNodeRegex:^vienna$;FinalNodeRegex:warsaw;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:vienna;,correct,1.0,,,0.0,0.6623022556304932,707,873,399
waypoint,Type:waypoint;IngressNodeRegex:^madrid$|^barcelona$;FinalNodeRegex:amsterdam;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:madrid;,wrong,2.0,['barcelona'],"[""('barcelona', 'madrid')""]",1.0,0.5482258796691895,707,874,398
waypoint,Type:waypoint;IngressNodeRegex:^madrid$;FinalNodeRegex:amsterdam;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:madrid;,correct,1.0,,,0.0,0.6949574947357178,708,874,397
